rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
252,USO,1h,state_session=lunch + state_ext=stretched_down + state_slope=flat,short,rejected,sample_starved_unsupported,36,False,11,False,0.00613091830607867,0.007097095275057858,state_session=lunch + state_slope=flat,0.006243475378126914,0.3382253712216483,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,265,False,False
253,GLD,1h,state_ext=stretched_up + state_vol=low_vol,long,rejected,sample_starved_unsupported,12,False,13,False,0.0035200909807418775,0.0029790001100221592,state_vol=low_vol,0.002618404023103344,0.05319778648258788,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,71,False,False
254,XLF,1h,state_ext=stretched_down + state_vol=low_vol,short,rejected,sample_starved_unsupported,8,False,10,False,0.0018687299503435287,0.002391015138416325,state_vol=low_vol,0.0024068278154505867,0.5900680217170282,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,436,False,False
255,GLD,1h,state_session=morning + state_ext=stretched_down + state_slope=flat,short,rejected,sample_starved_unsupported,14,False,14,False,0.0012194650093220517,0.0021605558800417693,state_session=morning + state_ext=stretched_down,0.0003365216197181609,0.56478041612005,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,418,False,False
256,XLE,1d,state_ext=stretched_down + state_slope=flat,long,rejected,parent_underperformed,42,False,19,True,0.012340812849197642,0.008106656588394972,state_ext=stretched_down,-0.000997426067027499,0.012007661442756223,0,0000,0.0,0,8,1,7,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,37,False,False
257,XLF,1d,state_ext=neutral + state_vol=high_vol,short,rejected,sample_starved_unsupported,90,False,11,False,0.024377410016636302,0.026480285801523916,state_ext=neutral,0.02316916863376566,0.23486836223540752,0,0000,0.0,0,8,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,207,False,False
258,XLK,1h,state_ext=stretched_up + state_slope=downtrend,short,rejected,sample_starved_unsupported,17,False,5,False,0.018185933308294655,0.019348664584665262,state_slope=downtrend,0.0188463122951193,0.189461855780233,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,177,False,False
259,TLT,1d,state_ext=stretched_up + state_slope=flat,short,rejected,sample_starved_unsupported,31,False,6,False,0.010934476074663852,0.012012418563570151,state_ext=stretched_up,0.004925607879575249,0.25551194146350187,0,0000,0.0,0,7,6,1,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,215,False,False
260,DIA,1d,state_ext=stretched_up + state_slope=downtrend,long,rejected,sample_starved_unsupported,15,False,1,False,0.007277604205128996,0.004436445720114675,state_slope=downtrend,0.0033965078972252533,,0,0000,0.0,0,7,6,1,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,,False,False
261,XLF,1d,state_ext=stretched_up + state_slope=downtrend,long,rejected,sample_starved_unsupported,12,False,4,False,0.007481731075378034,0.005778855290490419,state_slope=downtrend,0.003010839943447036,0.45915667389037296,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,348,False,False
262,XLE,1d,state_ext=stretched_up + state_slope=downtrend,long,rejected,sample_starved_unsupported,21,False,9,False,0.017604027465210902,0.013369871204408232,state_slope=downtrend,0.0028282573400657627,0.28012573089388115,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,236,False,False
263,XLF,1h,state_ext=stretched_up + state_slope=flat,long,rejected,sample_starved_unsupported,32,False,12,False,0.002745116144232069,0.0026228309561592725,state_slope=flat,0.0020984799657657997,0.1418649327792243,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,143,False,False
264,TLT,1d,state_ext=stretched_down + state_vol=mid_vol,short,rejected,sample_starved_unsupported,140,False,11,False,0.0008439128358280641,0.0019218553247343638,state_vol=mid_vol,0.002078911596169855,0.7866496885184091,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,555,False,False
265,GLD,1d,state_ext=stretched_down + state_vol=mid_vol,short,rejected,sample_starved_unsupported,73,False,3,False,-0.0017228673982960633,0.004747635935272486,state_ext=stretched_down,0.001987563263634697,0.9403945828012423,0,0000,0.0,0,8,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,637,False,False
266,TLT,1h,state_ext=stretched_up + state_vol=high_vol,short,rejected,sample_starved_unsupported,250,False,13,False,0.003980943512434792,0.004249242905967123,state_ext=stretched_up,0.001670642621715466,0.09198750527680266,0,0000,0.0,0,7,6,0,2.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,105,False,False
267,TLT,1h,state_session=lunch + state_ext=stretched_up,short,rejected,sample_starved_unsupported,70,False,3,False,0.003165098756569318,0.003433398150101649,state_ext=stretched_up,0.0008547978658499916,0.31525261879567346,0,0000,0.0,0,7,6,0,2.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,254,False,False
268,TLT,1h,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,902,False,603,False,-0.0004875813882833045,-0.00021928199475097364,state_session=morning,-0.00013706146854029397,0.04247404746796857,0,0000,0.0,0,0,1,7,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,62,False,False
269,USO,1h,state_session=lunch + state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,66,False,15,False,-0.011044422630343349,-0.011610599599322537,state_ext=stretched_up,-0.013810673929939517,0.03073303863172039,0,0000,0.0,0,0,0,8,2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,56,False,False
270,TLT,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,887,False,599,False,-0.000532259651287071,-0.0002639602577547402,state_ext=neutral,-0.00023601690058840618,0.02226122917187734,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,50,False,False
271,XLK,1d,state_ext=stretched_up + state_vol=high_vol,short,rejected,rejected_unsupported,99,False,37,False,-0.022603309851962083,-0.015687769015224312,state_ext=stretched_up,-0.012560756858639794,0.02940386374159254,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,54,False,False
272,QQQ,1d,state_ext=stretched_up + state_vol=high_vol,short,rejected,rejected_unsupported,105,False,31,False,-0.024389490802883926,-0.019437961558886597,state_ext=stretched_up,-0.018829659495200782,0.001382067552527344,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,17,False,False
273,GLD,1d,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,229,False,59,False,0.007735891457863197,0.0016653881242946486,state_slope=flat,-3.904320272836003e-05,0.05329401822182622,1,0010,0.25,0,8,2,1,1.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,73,False,False
274,DIA,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,622,False,246,False,0.0006305849323298394,0.00036007878624850007,state_slope=downtrend,-0.0001740384889568949,0.46585986432814974,1,0001,0.25,0,8,2,1,1.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,357,False,False
275,XLF,1d,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,170,False,69,False,0.006091097897763738,0.004388222112876123,state_ext=stretched_down,-0.00021074765611215577,0.18055186141068535,2,0110,0.5,0,7,0,0,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,174,False,False
276,XLE,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,525,False,262,False,0.001996337988137779,0.001677125736134327,state_session=lunch + state_slope=flat,-0.00016991345836798793,0.05732144162700492,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,79,False,False
277,QQQ,1h,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,450,False,172,False,0.0014870210851347806,0.0011068524131225273,state_session=lunch + state_slope=downtrend,-0.0004027669962865328,0.17253406114481518,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,167,False,False
278,XLK,1h,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,195,False,103,False,0.0025799581756114566,0.0018172268992408492,state_session=afternoon + state_ext=stretched_up,-0.00046397383103804904,0.1658641701167316,1,0100,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,161,False,False
279,XLK,1h,state_session=lunch + state_ext=stretched_down,long,rejected,rejected_unsupported,216,False,95,False,0.001623369139811219,0.0008606378634406116,state_ext=stretched_down,-0.0005551718523443914,0.4546218970588596,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,344,False,False
280,XLK,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,715,False,314,False,0.0016044532374399248,0.0008417219610693174,state_ext=stretched_down,-0.0005740877547156856,0.31955718354498885,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,257,False,False
281,QQQ,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,682,False,212,False,0.002388091227357024,0.0020079225553447707,state_ext=stretched_down,-0.0006251115052544041,0.19747339098653827,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,183,False,False
282,XLK,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,188,False,87,False,0.0020360170064377143,0.001273285730067107,state_session=afternoon + state_ext=stretched_down,-0.0008776909561343323,0.4171078361627609,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,313,False,False
283,IWM,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,899,False,293,False,0.0006182699885679191,0.00019883732639402817,state_slope=downtrend,-0.0010299737443137014,0.5838252499726222,1,0001,0.25,0,7,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,431,False,False
284,IWM,1h,state_ext=stretched_down + state_vol=mid_vol,long,rejected,rejected_unsupported,215,False,71,False,0.002576620429011414,0.0021571877668375232,state_ext=stretched_down,-0.001655508044944548,0.11813992203442392,1,0001,0.25,0,8,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,119,False,False
285,IWM,1h,state_ext=stretched_down + state_slope=flat,long,rejected,rejected_unsupported,45,False,23,False,0.0014588175366994692,0.0010393848745255782,state_ext=stretched_down,-0.002773310937256493,0.6882398699637018,1,0001,0.25,0,7,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,492,False,False
286,IWM,1d,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,117,False,17,False,0.010775604021043926,0.006453080553129242,state_vol=high_vol,-0.005107319411070165,0.37433247220131194,1,0010,0.25,0,7,1,1,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,285,False,False
287,TLT,1h,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,2153,False,948,False,9.196023020479454e-05,0.0003602596237371254,state_slope=uptrend,-3.755201032105714e-05,0.7804281236866162,0,0000,0.0,0,8,1,3,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,551,False,False
288,TLT,1h,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,512,False,311,False,-0.00016591224354298119,0.00010238714998934967,state_session=lunch,-0.00014669155103859996,0.6906333796766628,0,0000,0.0,0,8,1,3,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,496,False,False
289,IWM,1h,state_session=morning + state_ext=stretched_down + state_slope=flat,long,rejected,sample_starved_unsupported,30,False,14,False,0.0071316552835270575,0.006712222621353166,state_session=morning + state_ext=stretched_down,-0.0001632307843266517,0.006596114106795836,0,0000,0.0,0,8,1,7,1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,27,False,False
290,XLF,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,532,False,283,False,0.00115958130224999,0.0010372961141771934,state_session=lunch + state_slope=flat,-1.2748619637308403e-05,0.057457096168742394,1,1000,0.25,0,8,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,80,False,False
291,XLK,1h,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,558,False,265,False,0.0009229511579415638,0.0001602198815709564,state_session=lunch,-1.44228395610801e-05,0.4442333106869307,1,0100,0.25,0,8,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,334,False,False
292,QQQ,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,213,False,58,False,0.003406976130029582,0.0030268074580173288,state_session=afternoon + state_ext=stretched_down,-0.0002515922447111972,0.33176375599121277,1,0001,0.25,0,8,0,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,261,False,False
293,USO,1h,state_session=morning + state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,146,False,65,False,0.0024827189665898785,0.0019165419976106904,state_ext=stretched_up,-0.00028353233300629005,0.30634481515409573,1,0010,0.25,0,8,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,250,False,False
294,XLE,1h,state_ext=stretched_up + state_vol=mid_vol,short,rejected,rejected_unsupported,261,False,165,False,0.0013548581815329172,0.0020740704335363686,state_ext=stretched_up,-0.0004046103327426222,0.2608071428551122,1,1000,0.25,0,8,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,220,False,False
295,DIA,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,270,False,96,False,0.00030749413809897367,3.6987992017634315e-05,state_slope=downtrend,-0.0004971292831877606,0.9278806639621953,1,0001,0.25,0,8,0,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,630,False,False
296,XLE,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,331,True,157,False,0.0008519380614942562,0.0005327258094908041,state_session=lunch + state_ext=neutral,-0.0005146538349219875,0.48627921250663464,1,0010,0.25,0,7,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,375,False,False
297,IWM,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1856,False,709,False,0.0010330968098077166,0.0006136641476338256,state_slope=downtrend,-0.0006151469230739038,0.10481094190586204,1,0001,0.25,0,8,0,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,113,False,False
298,XLE,1h,state_ext=stretched_up + state_vol=low_vol,short,rejected,rejected_unsupported,119,False,71,False,0.0009344371930930642,0.0016536494450965157,state_ext=stretched_up,-0.0008250313211824752,0.5335562412869106,1,0010,0.25,0,8,1,0,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,401,False,False
299,SPY,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,375,False,101,False,0.0019441764023969729,0.0016813228835040955,state_ext=stretched_down,-0.000924395358619424,0.553685000566031,1,0001,0.25,0,8,0,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,413,False,False
300,XLF,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,215,False,65,False,0.0015447255392220184,0.002067010727294815,state_session=morning + state_ext=stretched_up,-0.0009380726765164278,0.19768692697789625,1,0001,0.25,0,8,0,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,184,False,False
