rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,best_fwd_horizon,best_stop_atr_mult,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass,research_shard_id
37,NOW,1h,cross_USO_state_ext=neutral + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,955,True,895,True,0.5927963352590431,1.2681380360962895,state_ext=stretched_up,0.1013074497878996,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,897.0,True,True,1h-06
38,NOW,1h,cross_TLT_state_vol=low_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,428,True,910,True,0.5808743728141568,1.256216073651403,state_ext=stretched_up,0.0893854873430133,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,898.0,True,True,1h-06
39,NOW,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,297,True,174,True,0.668098173394953,1.3434398742321991,cross_USO_state_ext=neutral + state_ext=stretched_up,0.0753018381359099,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,899.0,True,True,1h-06
40,NOW,1h,state_session=morning + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,1427,True,476,True,0.5272946612877275,1.2026363621249738,state_slope=uptrend,0.0676660436252584,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,900.0,True,True,1h-06
41,NOW,1h,cross_TLT_state_slope=flat + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,392,True,642,True,0.5200611523528165,1.195402853190063,state_slope=uptrend,0.0604325346903473,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,901.0,True,True,1h-06
42,NOW,1h,state_ext=stretched_up + state_ret_5=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,2577,True,1064,True,0.5822128893133512,1.2575545901505976,state_ret_5=ret_up,0.0582301564746972,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,902.0,True,True,1h-06
43,NOW,1h,state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,2598,True,1115,True,0.5463104375243072,1.2216521383615535,state_ext=stretched_up,0.0548215520531638,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,903.0,True,True,1h-06
44,NOW,1h,state_session=lunch + state_ret_5=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,992,True,309,True,0.5752531940918219,1.2505948949290682,state_ret_5=ret_up,0.0512704612531678,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,904.0,True,True,1h-06
45,NOW,1h,cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,401,True,657,True,0.5400947453628447,1.215436446200091,state_ext=stretched_up,0.0486058598917013,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,905.0,True,True,1h-06
46,NOW,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,190,True,103,True,0.6684802462990552,1.3438219471363015,cross_USO_state_slope=flat + state_ext=stretched_up,0.0470691205157138,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,906.0,True,True,1h-06
47,NOW,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,175,True,253,True,0.6601051027528769,1.3354468035901232,cross_USO_state_slope=flat + state_ext=stretched_up,0.0386939769695355,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,907.0,True,True,1h-06
48,NOW,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,1121,True,450,True,0.5846664447934335,1.26000814563068,state_ext=stretched_up + state_slope=uptrend,0.0383560072691263,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,908.0,True,True,1h-06
49,NOW,1h,state_volume=vol_quiet + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,1769,True,937,True,0.6443305373764681,1.3196722382137145,state_volume=vol_quiet + state_slope=uptrend,0.0342780840581052,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,909.0,True,True,1h-06
50,NOW,1h,state_session=morning + state_volume=vol_surge,rolling,4,long,survived,clean_survivor_wf_strong,1114,True,525,True,1.6980541881727245,1.023112487335478,state_volume=vol_surge,0.0199170091032203,4.440892098500626e-16,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,1084.0,True,True,1h-06
51,NOW,1h,cross_USO_state_slope=downtrend + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,376,True,427,True,0.4763465694739137,1.1516882703111602,state_slope=uptrend,0.0167179518114446,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,910.0,True,True,1h-06
52,NOW,1h,state_session=afternoon + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,787,True,347,True,0.5076736837535919,1.1830153845908382,state_ext=stretched_up,0.0161847982824485,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,911.0,True,True,1h-06
53,NOW,1h,state_session=lunch + state_slope=downtrend + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,642,True,178,True,3.9769968092970505,3.302055108459804,state_slope=downtrend + state_vol=high_vol,0.0074637514624162,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,912.0,True,True,1h-06
55,NOW,1h,state_session=afternoon + state_volume=vol_quiet,rolling,4,short,survived,clean_survivor_wf_strong,874,True,510,True,0.3476119796737061,1.0229536805109525,state_volume=vol_quiet,0.0031765853845068,4.440892098500626e-16,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,1085.0,True,True,1h-06
57,NOW,1h,state_session=morning + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,925,True,261,True,0.7998346132473966,1.475176314084643,state_slope=uptrend + state_vol=high_vol,0.00111211269549,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,913.0,True,True,1h-06
58,NOW,1h,cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,413,True,695,True,2.541323210450672,1.8663815096134253,state_ext=stretched_down,0.2432773604785123,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,914.0,True,True,1h-06
59,NOW,1h,state_session=morning + state_slope=downtrend + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,735,True,176,True,3.999720073108604,3.324778372271357,state_slope=downtrend + state_vol=high_vol,0.0301870152739693,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,915.0,True,True,1h-06
60,NOW,1h,cross_USO_state_slope=downtrend + cross_TLT_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,343,True,419,True,2.505494579643127,1.8305528788058805,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0237317717584706,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,916.0,True,True,1h-06
61,NOW,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,272,True,510,True,0.607110595440169,1.2824522962774152,cross_USO_state_ext=neutral + state_ext=stretched_up,0.0143142601811259,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,917.0,True,True,1h-06
62,NOW,1h,cross_TLT_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,1515,True,1346,True,2.310013243787095,1.6350715429498486,state_ext=stretched_down,0.0119673938149351,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,918.0,True,True,1h-06
63,NOW,1h,cross_USO_state_slope=flat + cross_TLT_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,528,True,480,True,2.9842145283606003,2.309272827523354,cross_USO_state_slope=flat + state_ext=stretched_down,0.00622033387247,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,919.0,True,True,1h-06
64,NOW,1h,state_session=afternoon + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,617,True,190,True,0.8003275479857687,1.475669248823015,state_slope=uptrend + state_vol=high_vol,0.0016050474338621,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,920.0,True,True,1h-06
65,NOW,1h,cross_TLT_state_ext=neutral + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,1499,True,1260,True,0.492760658126659,1.1681023589639052,state_ext=stretched_up,0.0012717726555155,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,921.0,True,True,1h-06
11,OXY,1h,state_ext=stretched_down + state_ret_5=ret_up,rolling,4,long,survived,clean_survivor_wf_mixed,61,True,19,True,0.0094971085282871,0.0092929940946019,state_ext=stretched_down,0.0087122126884476,3.956074137834165e-06,1,0001,0.25,6,8,8,7,17.25,survived,survived,rejected,rejected,survived,survived,survived,survived,5,,69156,1738.0,True,False,1h-07
16,PFE,1h,cross_USO_state_vol=high_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,38,True,54,True,0.0048380125289483,0.005131701766941,state_ext=stretched_up,0.0047307497143357,0.0010621610881054,2,0011,0.5,4,8,8,7,15.75,survived,survived,rejected,rejected,survived,survived,rejected,rejected,5,,69156,3019.0,True,False,1h-07
4,PG,1h,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,24,True,18,True,0.0102302013886834,0.0107155374305273,cross_TLT_state_slope=uptrend + state_ext=stretched_up,0.0059648078822777,7.556432248811973e-07,2,1001,0.5,7,8,8,8,19.0,survived,survived,survived,survived,survived,survived,survived,rejected,5,,69156,1618.0,True,False,1h-07
7,PM,1h,cross_USO_state_vol=low_vol + state_ext=stretched_up,rolling,4,long,survived,clean_survivor_wf_strong,169,True,47,True,0.0069741474503118,0.0058048442991192,cross_USO_state_vol=low_vol,0.0042228829728276,2.422982595362555e-05,3,1011,0.75,6,8,8,8,18.5,survived,survived,rejected,rejected,survived,survived,survived,survived,5,,69156,1931.0,True,False,1h-07
3,QCOM,1h,state_volume=vol_surge + state_ext=neutral + state_slope=flat,rolling,4,short,survived,clean_survivor_wf_mixed,44,True,25,True,0.0111293749855114,0.0115773317393316,state_volume=vol_surge + state_ext=neutral,0.0029224565173316,2.599332057728887e-05,2,0011,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,1948.0,True,False,1h-07
2,SOFI,1h,cross_USO_state_slope=downtrend + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,68,True,27,True,0.0154547431250383,0.0173537105107844,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0031315465570541,1.1331044857954e-07,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,1487.0,True,True,1h-08
6,SOXX,1h,state_session=lunch + state_slope=uptrend + state_vol=low_vol,rolling,4,long,survived,clean_survivor_wf_mixed,91,True,21,True,0.0141062216182564,0.0115531489235522,state_session=lunch + state_vol=low_vol,0.0005969768720071,7.352872662025334e-05,1,0001,0.25,6,8,8,8,17.5,survived,survived,rejected,rejected,survived,survived,survived,survived,5,,69156,2138.0,True,False,1h-08
13,XLB,1h,cross_USO_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,693,True,19,True,0.0030176285308246,0.0032368206674214,state_ext=stretched_down,0.0004251361831808,0.001931428508505,2,1100,0.5,7,8,8,8,19.0,survived,survived,survived,survived,provisional,survived,survived,survived,3,,69156,3376.0,True,False,1h-10
14,XLB,1h,cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,426,True,20,True,0.0029781129159649,0.0031973050525617,state_ext=stretched_down,0.0003856205683211,0.0009822294930512,2,1100,0.5,7,8,8,8,19.0,survived,survived,survived,survived,provisional,survived,survived,survived,3,,69156,2980.0,True,False,1h-10
1,XLE,1h,state_session=lunch + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,277,True,36,True,0.0039660240956157,0.0038087102998944,state_ext=stretched_down,0.0022600236182204,0.0004968761100569,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,2706.0,True,False,1h-10
3,XLK,1h,cross_USO_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,422,True,26,True,0.0088167616524057,0.0083564198388555,state_ext=stretched_down,0.0051889985411744,0.0007709821876475,3,1101,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,2877.0,True,False,1h-10
12,XLK,1h,cross_TLT_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,252,True,20,True,0.0105617593481822,0.0101014175346321,state_ext=stretched_down,0.006933996236951,7.278311813951888e-05,2,1100,0.5,7,8,8,8,19.0,survived,survived,survived,survived,provisional,survived,survived,survived,5,,69156,2136.0,True,False,1h-10
9,XLU,1h,cross_USO_state_slope=uptrend + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,264,True,161,True,0.0043023179888598,0.0040716300098177,cross_USO_state_slope=uptrend,0.0028930274225226,3.2628336062767715e-05,3,0111,0.75,7,8,8,8,19.5,survived,survived,rejected,survived,survived,survived,survived,survived,5,,69156,1987.0,True,False,1h-10
7,XLY,1h,cross_TLT_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,56,True,56,True,0.0054296737385616,0.005910613881983,state_ext=stretched_down,0.0006128091852664,0.0006994321428936,2,1001,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,2839.0,True,False,1h-10
8,XME,1h,state_session=lunch + state_slope=uptrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,82,True,25,True,0.0084102543780494,0.0083574173072326,state_slope=uptrend + state_vol=mid_vol,0.0038204555572118,0.0015161442515192,3,0111,0.75,7,8,8,8,19.5,survived,survived,rejected,survived,survived,survived,survived,survived,5,,69156,3209.0,True,False,1h-10
6,XOP,1h,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_mixed,178,True,102,True,0.0022217119870506,0.0017426927297376,state_ext=neutral + state_slope=uptrend,0.0009299327967793,0.0012702368544232,2,1001,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,3099.0,True,False,1h-10
46,XRT,1h,state_ext=stretched_down + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_mixed,88,True,16,True,0.0087697990152908,0.0086640706291325,state_ext=stretched_down,0.0056179909155904,1.4946069319954347e-06,1,1000,0.25,4,8,8,8,15.5,survived,rejected,rejected,rejected,provisional,survived,survived,survived,5,,69156,1662.0,True,False,1h-10
3,AMAT,15m,state_session=afternoon + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_mixed,570,True,301,True,0.0101555694641386,0.0095238424490601,state_ret_5=ret_down,0.0074285894053867,0.0005088681549483,2,0101,0.5,7,8,8,8,19.0,survived,survived,rejected,survived,survived,survived,survived,survived,5,,64683,1297.0,True,False,15m-00
2,CRM,15m,state_session=afternoon + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,18,True,15,True,0.0079085269547768,0.0082722886186221,state_session=afternoon,0.0086101892543609,8.728096911880812e-09,1,0001,0.25,7,8,8,8,18.5,survived,survived,survived,provisional,survived,survived,survived,survived,5,,64683,468.0,True,True,15m-02
5,GDX,15m,state_session=afternoon + state_slope=uptrend + state_vol=low_vol,rolling,4,long,survived,clean_survivor_wf_mixed,125,True,23,True,0.0152836594145154,0.0159317142696935,state_slope=uptrend + state_vol=low_vol,0.0047565582155062,1.2403838604013728e-05,1,0001,0.25,8,8,8,8,19.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,64683,738.0,True,False,15m-03
2,GDXJ,15m,state_session=afternoon + state_slope=uptrend + state_vol=low_vol,rolling,4,long,survived,clean_survivor_wf_mixed,141,True,32,True,0.013333497181849,0.0139565329288314,state_slope=uptrend + state_vol=low_vol,0.0053460728123869,0.0002132613234131,2,1001,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,5,,64683,1072.0,True,False,15m-03
13,MDT,15m,state_session=lunch + state_slope=uptrend + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_mixed,158,True,63,True,0.0017045200437407,0.0019935564785508,state_session=lunch + state_vol=mid_vol,0.0004121517020951,0.0002118499423588,2,0101,0.5,3,8,8,6,14.5,survived,rejected,rejected,survived,survived,rejected,rejected,rejected,5,,64683,1068.0,True,False,15m-05
1,SMCI,15m,state_ext=neutral + state_slope=uptrend + state_vol=low_vol,rolling,4,long,survived,clean_survivor_wf_strong,790,True,400,True,0.0068527315621502,0.0069951265130046,state_slope=uptrend + state_vol=low_vol,0.0034074058336814,0.0010322098566155,3,1011,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,64683,1551.0,True,False,15m-08
